t,K,Z
9.782,0.711757,1.63508
9.783,0.711305,1.6346
9.784,0.710854,1.63413
9.785,0.710403,1.63366
9.786,0.709953,1.63319
9.787,0.709503,1.63271
9.788,0.709054,1.63224
9.789,0.708606,1.63176
9.79,0.708158,1.63129
9.791,0.707711,1.63081
9.792,0.707265,1.63034
9.793,0.706819,1.62986
9.794,0.706374,1.62938
9.795,0.705929,1.6289
9.796,0.705485,1.62842
9.797,0.705042,1.62794
9.798,0.704599,1.62746
9.799,0.704157,1.62698
9.8,0.703716,1.6265
9.801,0.703275,1.62602
9.802,0.702834,1.62554
9.803,0.702395,1.62505
9.804,0.701956,1.62457
9.805,0.701517,1.62409
9.806,0.70108,1.6236
9.807,0.700642,1.62312
9.808,0.700206,1.62263
9.809,0.69977,1.62214
9.81,0.699334,1.62166
9.811,0.6989,1.62117
9.812,0.698466,1.62068
9.813,0.698032,1.62019
9.814,0.697599,1.6197
9.815,0.697167,1.61921
9.816,0.696735,1.61872
9.817,0.696304,1.61823
9.818,0.695874,1.61774
9.819,0.695444,1.61725
9.82,0.695014,1.61676
9.821,0.694586,1.61626
9.822,0.694158,1.61577
9.823,0.69373,1.61528
9.824,0.693303,1.61478
9.825,0.692877,1.61429
9.826,0.692452,1.61379
9.827,0.692027,1.61329
9.828,0.691602,1.6128
9.829,0.691178,1.6123
9.83,0.690755,1.6118
9.831,0.690333,1.6113
9.832,0.689911,1.6108
9.833,0.689489,1.6103
9.834,0.689068,1.6098
9.835,0.688648,1.6093
9.836,0.688229,1.6088
9.837,0.68781,1.6083
9.838,0.687391,1.6078
9.839,0.686973,1.6073
9.84,0.686556,1.60679
9.841,0.68614,1.60629
9.842,0.685724,1.60579
9.843,0.685308,1.60528
9.844,0.684893,1.60478
9.845,0.684479,1.60427
9.846,0.684066,1.60376
9.847,0.683653,1.60326
9.848,0.68324,1.60275
9.849,0.682828,1.60224
9.85,0.682417,1.60173
9.851,0.682006,1.60123
9.852,0.681596,1.60072
9.853,0.681187,1.60021
9.854,0.680778,1.5997
9.855,0.68037,1.59919
9.856,0.679962,1.59867
9.857,0.679555,1.59816
9.858,0.679149,1.59765
9.859,0.678743,1.59714
9.86,0.678337,1.59663
9.861,0.677933,1.59611
9.862,0.677529,1.5956
9.863,0.677125,1.59508
9.864,0.676722,1.59457
9.865,0.67632,1.59405
9.866,0.675918,1.59354
9.867,0.675517,1.59302
9.868,0.675116,1.5925
9.869,0.674716,1.59199
9.87,0.674317,1.59147
9.871,0.673918,1.59095
9.872,0.67352,1.59043
9.873,0.673122,1.58991
9.874,0.672725,1.58939
9.875,0.672328,1.58887
9.876,0.671932,1.58835
9.877,0.671537,1.58783
9.878,0.671142,1.58731
9.879,0.670748,1.58679
9.88,0.670355,1.58626
9.881,0.669962,1.58574
9.882,0.669569,1.58522
9.883,0.669177,1.58469
9.884,0.668786,1.58417
9.885,0.668395,1.58364
9.886,0.668005,1.58312
9.887,0.667616,1.58259
9.888,0.667227,1.58207
9.889,0.666838,1.58154
9.89,0.666451,1.58101
9.891,0.666063,1.58049
9.892,0.665677,1.57996
9.893,0.665291,1.57943
9.894,0.664905,1.5789
9.895,0.66452,1.57837
9.896,0.664136,1.57784
9.897,0.663752,1.57731
9.898,0.663369,1.57678
9.899,0.662986,1.57625
9.9,0.662604,1.57572
9.901,0.662223,1.57519
9.902,0.661842,1.57466
9.903,0.661462,1.57413
9.904,0.661082,1.57359
9.905,0.660703,1.57306
9.906,0.660324,1.57253
9.907,0.659946,1.57199
9.908,0.659569,1.57146
9.909,0.659192,1.57092
9.91,0.658815,1.57039
9.911,0.65844,1.56985
9.912,0.658064,1.56931
9.913,0.65769,1.56878
9.914,0.657316,1.56824
9.915,0.656942,1.5677
9.916,0.656569,1.56717
9.917,0.656197,1.56663
9.918,0.655825,1.56609
9.919,0.655454,1.56555
9.92,0.655083,1.56501
9.921,0.654713,1.56447
9.922,0.654343,1.56393
9.923,0.653974,1.56339
9.924,0.653606,1.56285
9.925,0.653238,1.56231
9.926,0.652871,1.56177
9.927,0.652504,1.56122
9.928,0.652138,1.56068
9.929,0.651772,1.56014
9.93,0.651407,1.5596
9.931,0.651042,1.55905
9.932,0.650678,1.55851
9.933,0.650315,1.55796
9.934,0.649952,1.55742
9.935,0.64959,1.55687
9.936,0.649228,1.55633
9.937,0.648867,1.55578
9.938,0.648506,1.55524
9.939,0.648146,1.55469
9.94,0.647787,1.55414
9.941,0.647428,1.55359
9.942,0.647069,1.55305
9.943,0.646712,1.5525
9.944,0.646354,1.55195
9.945,0.645997,1.5514
9.946,0.645641,1.55085
9.947,0.645286,1.5503
9.948,0.64493,1.54975
9.949,0.644576,1.5492
9.95,0.644222,1.54865
9.951,0.643868,1.5481
9.952,0.643516,1.54755
9.953,0.643163,1.547
9.954,0.642811,1.54645
9.955,0.64246,1.54589
9.956,0.642109,1.54534
9.957,0.641759,1.54479
9.958,0.64141,1.54423
9.959,0.641061,1.54368
9.96,0.640712,1.54313
9.961,0.640364,1.54257
9.962,0.640017,1.54202
9.963,0.63967,1.54146
9.964,0.639323,1.54091
9.965,0.638978,1.54035
9.966,0.638632,1.53979
9.967,0.638288,1.53924
9.968,0.637943,1.53868
9.969,0.6376,1.53812
9.97,0.637257,1.53757
9.971,0.636914,1.53701
9.972,0.636572,1.53645
9.973,0.636231,1.53589
9.974,0.63589,1.53533
9.975,0.635549,1.53477
9.976,0.635209,1.53422
9.977,0.63487,1.53366
9.978,0.634531,1.5331
9.979,0.634193,1.53254
9.98,0.633855,1.53197
9.981,0.633518,1.53141
9.982,0.633181,1.53085
9.983,0.632845,1.53029
9.984,0.63251,1.52973
9.985,0.632174,1.52917
9.986,0.63184,1.5286
9.987,0.631506,1.52804
9.988,0.631173,1.52748
9.989,0.63084,1.52692
9.99,0.630507,1.52635
9.991,0.630175,1.52579
9.992,0.629844,1.52522
9.993,0.629513,1.52466
9.994,0.629183,1.52409
9.995,0.628853,1.52353
9.996,0.628524,1.52296
9.997,0.628195,1.5224
9.998,0.627867,1.52183
9.999,0.627539,1.52127
10,0.627212,1.5207
10.001,0.626886,1.52013
10.002,0.62656,1.51956
10.003,0.626234,1.519
10.004,0.625909,1.51843
10.005,0.625585,1.51786
10.006,0.625261,1.51729
10.007,0.624937,1.51672
10.008,0.624614,1.51616
10.009,0.624292,1.51559
10.01,0.62397,1.51502
10.011,0.623649,1.51445
10.012,0.623328,1.51388
10.013,0.623007,1.51331
10.014,0.622688,1.51274
10.015,0.622368,1.51217
10.016,0.62205,1.51159
10.017,0.621731,1.51102
10.018,0.621414,1.51045
10.019,0.621097,1.50988
10.02,0.62078,1.50931
10.021,0.620464,1.50874
10.022,0.620148,1.50816
10.023,0.619833,1.50759
10.024,0.619518,1.50702
10.025,0.619204,1.50644
10.026,0.618891,1.50587
10.027,0.618577,1.5053
10.028,0.618265,1.50472
10.029,0.617953,1.50415
10.03,0.617641,1.50357
10.031,0.61733,1.503
10.032,0.61702,1.50242
10.033,0.61671,1.50185
10.034,0.6164,1.50127
10.035,0.616091,1.5007
10.036,0.615783,1.50012
10.037,0.615475,1.49954
10.038,0.615167,1.49897
10.039,0.61486,1.49839
10.04,0.614554,1.49781
10.041,0.614248,1.49724
10.042,0.613943,1.49666
10.043,0.613638,1.49608
10.044,0.613333,1.4955
10.045,0.613029,1.49492
10.046,0.612726,1.49435
10.047,0.612423,1.49377
10.048,0.612121,1.49319
10.049,0.611819,1.49261
10.05,0.611517,1.49203
10.051,0.611217,1.49145
10.052,0.610916,1.49087
10.053,0.610616,1.49029
10.054,0.610317,1.48971
10.055,0.610018,1.48913
10.056,0.60972,1.48855
10.057,0.609422,1.48797
10.058,0.609124,1.48739
10.059,0.608828,1.4868
10.06,0.608531,1.48622
10.061,0.608235,1.48564
10.062,0.60794,1.48506
10.063,0.607645,1.48448
10.064,0.607351,1.48389
10.065,0.607057,1.48331
10.066,0.606763,1.48273
10.067,0.60647,1.48215
10.068,0.606178,1.48156
10.069,0.605886,1.48098
10.07,0.605595,1.4804
10.071,0.605304,1.47981
10.072,0.605013,1.47923
10.073,0.604723,1.47864
10.074,0.604434,1.47806
10.075,0.604145,1.47747
10.076,0.603857,1.47689
10.077,0.603569,1.4763
10.078,0.603281,1.47572
10.079,0.602994,1.47513
10.08,0.602708,1.47455
10.081,0.602422,1.47396
10.082,0.602136,1.47338
10.083,0.601851,1.47279
10.084,0.601566,1.4722
10.085,0.601282,1.47162
10.086,0.600999,1.47103
10.087,0.600716,1.47044
10.088,0.600433,1.46986
10.089,0.600151,1.46927
10.09,0.599869,1.46868
10.091,0.599588,1.46809
10.092,0.599308,1.46751
10.093,0.599027,1.46692
10.094,0.598748,1.46633
10.095,0.598468,1.46574
10.096,0.59819,1.46515
10.097,0.597911,1.46456
10.098,0.597634,1.46397
10.099,0.597356,1.46339
10.1,0.59708,1.4628
10.101,0.596803,1.46221
10.102,0.596527,1.46162
10.103,0.596252,1.46103
10.104,0.595977,1.46044
10.105,0.595703,1.45985
10.106,0.595429,1.45926
10.107,0.595155,1.45867
10.108,0.594882,1.45808
10.109,0.59461,1.45749
10.11,0.594338,1.4569
10.111,0.594066,1.4563
10.112,0.593795,1.45571
10.113,0.593525,1.45512
10.114,0.593255,1.45453
10.115,0.592985,1.45394
10.116,0.592716,1.45335
10.117,0.592447,1.45276
10.118,0.592179,1.45216
10.119,0.591911,1.45157
10.12,0.591644,1.45098
10.121,0.591377,1.45039
10.122,0.591111,1.44979
10.123,0.590845,1.4492
10.124,0.590579,1.44861
10.125,0.590314,1.44801
10.126,0.59005,1.44742
10.127,0.589786,1.44683
10.128,0.589522,1.44623
10.129,0.589259,1.44564
10.13,0.588997,1.44505
10.131,0.588735,1.44445
10.132,0.588473,1.44386
10.133,0.588212,1.44326
10.134,0.587951,1.44267
10.135,0.587691,1.44208
10.136,0.587431,1.44148
10.137,0.587172,1.44089
10.138,0.586913,1.44029
10.139,0.586654,1.4397
10.14,0.586396,1.4391
10.141,0.586139,1.43851
10.142,0.585882,1.43791
10.143,0.585625,1.43732
10.144,0.585369,1.43672
10.145,0.585113,1.43612
10.146,0.584858,1.43553
10.147,0.584604,1.43493
10.148,0.584349,1.43434
10.149,0.584095,1.43374
10.15,0.583842,1.43314
10.151,0.583589,1.43255
10.152,0.583337,1.43195
10.153,0.583085,1.43135
10.154,0.582833,1.43076
10.155,0.582582,1.43016
10.156,0.582332,1.42956
10.157,0.582082,1.42897
10.158,0.581832,1.42837
10.159,0.581583,1.42777
10.16,0.581334,1.42717
10.161,0.581085,1.42658
10.162,0.580838,1.42598
10.163,0.58059,1.42538
10.164,0.580343,1.42478
10.165,0.580097,1.42419
10.166,0.579851,1.42359
10.167,0.579605,1.42299
10.168,0.57936,1.42239
10.169,0.579115,1.42179
10.17,0.578871,1.4212
10.171,0.578627,1.4206
10.172,0.578384,1.42
10.173,0.578141,1.4194
10.174,0.577898,1.4188
10.175,0.577656,1.4182
10.176,0.577415,1.4176
10.177,0.577174,1.417
10.178,0.576933,1.4164
10.179,0.576693,1.41581
10.18,0.576453,1.41521
10.181,0.576213,1.41461
10.182,0.575975,1.41401
10.183,0.575736,1.41341
10.184,0.575498,1.41281
10.185,0.575261,1.41221
10.186,0.575023,1.41161
10.187,0.574787,1.41101
10.188,0.57455,1.41041
10.189,0.574315,1.40981
10.19,0.574079,1.40921
10.191,0.573844,1.40861
10.192,0.57361,1.40801
10.193,0.573376,1.40741
10.194,0.573142,1.40681
10.195,0.572909,1.40621
10.196,0.572676,1.40561
10.197,0.572444,1.40501
10.198,0.572212,1.4044
10.199,0.571981,1.4038
10.2,0.57175,1.4032
10.201,0.571519,1.4026
10.202,0.571289,1.402
10.203,0.57106,1.4014
10.204,0.57083,1.4008
10.205,0.570602,1.4002
10.206,0.570373,1.3996
10.207,0.570145,1.399
10.208,0.569918,1.39839
10.209,0.569691,1.39779
10.21,0.569464,1.39719
10.211,0.569238,1.39659
10.212,0.569012,1.39599
10.213,0.568787,1.39539
10.214,0.568562,1.39478
10.215,0.568338,1.39418
10.216,0.568114,1.39358
10.217,0.56789,1.39298
10.218,0.567667,1.39238
10.219,0.567444,1.39178
10.22,0.567222,1.39117
10.221,0.567,1.39057
10.222,0.566778,1.38997
10.223,0.566557,1.38937
10.224,0.566337,1.38876
10.225,0.566117,1.38816
10.226,0.565897,1.38756
10.227,0.565678,1.38696
10.228,0.565459,1.38636
10.229,0.56524,1.38575
10.23,0.565022,1.38515
10.231,0.564804,1.38455
10.232,0.564587,1.38395
10.233,0.564371,1.38334
10.234,0.564154,1.38274
10.235,0.563938,1.38214
10.236,0.563723,1.38153
10.237,0.563508,1.38093
10.238,0.563293,1.38033
10.239,0.563079,1.37973
10.24,0.562865,1.37912
10.241,0.562652,1.37852
10.242,0.562439,1.37792
10.243,0.562226,1.37731
10.244,0.562014,1.37671
10.245,0.561802,1.37611
10.246,0.561591,1.37551
10.247,0.56138,1.3749
10.248,0.56117,1.3743
10.249,0.560959,1.3737
10.25,0.56075,1.37309
10.251,0.560541,1.37249
10.252,0.560332,1.37189
10.253,0.560123,1.37128
10.254,0.559916,1.37068
10.255,0.559708,1.37008
10.256,0.559501,1.36947
10.257,0.559294,1.36887
10.258,0.559088,1.36827
10.259,0.558882,1.36766
10.26,0.558676,1.36706
10.261,0.558471,1.36646
10.262,0.558267,1.36585
10.263,0.558062,1.36525
10.264,0.557859,1.36465
10.265,0.557655,1.36404
10.266,0.557452,1.36344
10.267,0.55725,1.36284
10.268,0.557047,1.36223
10.269,0.556846,1.36163
10.27,0.556644,1.36103
10.271,0.556443,1.36042
10.272,0.556243,1.35982
10.273,0.556043,1.35922
10.274,0.555843,1.35861
10.275,0.555643,1.35801
10.276,0.555445,1.35741
10.277,0.555246,1.3568
10.278,0.555048,1.3562
10.279,0.55485,1.3556
10.28,0.554653,1.35499
10.281,0.554456,1.35439
10.282,0.55426,1.35379
10.283,0.554063,1.35318
10.284,0.553868,1.35258
10.285,0.553672,1.35198
10.286,0.553478,1.35137
10.287,0.553283,1.35077
10.288,0.553089,1.35017
10.289,0.552895,1.34956
10.29,0.552702,1.34896
10.291,0.552509,1.34836
10.292,0.552317,1.34775
10.293,0.552125,1.34715
10.294,0.551933,1.34655
10.295,0.551742,1.34594
10.296,0.551551,1.34534
10.297,0.55136,1.34474
10.298,0.55117,1.34413
10.299,0.550981,1.34353
10.3,0.550791,1.34293
10.301,0.550602,1.34232
10.302,0.550414,1.34172
10.303,0.550226,1.34112
10.304,0.550038,1.34051
10.305,0.549851,1.33991
10.306,0.549664,1.33931
10.307,0.549478,1.3387
10.308,0.549291,1.3381
10.309,0.549106,1.3375
10.31,0.54892,1.33689
10.311,0.548735,1.33629
10.312,0.548551,1.33569
10.313,0.548367,1.33509
10.314,0.548183,1.33448
10.315,0.548,1.33388
10.316,0.547817,1.33328
10.317,0.547634,1.33267
10.318,0.547452,1.33207
10.319,0.54727,1.33147
10.32,0.547089,1.33086
10.321,0.546908,1.33026
10.322,0.546727,1.32966
10.323,0.546547,1.32906
10.324,0.546367,1.32845
10.325,0.546188,1.32785
10.326,0.546009,1.32725
10.327,0.54583,1.32665
10.328,0.545652,1.32604
10.329,0.545474,1.32544
10.33,0.545296,1.32484
10.331,0.545119,1.32424
10.332,0.544942,1.32363
10.333,0.544766,1.32303
10.334,0.54459,1.32243
10.335,0.544414,1.32183
10.336,0.544239,1.32122
10.337,0.544064,1.32062
10.338,0.54389,1.32002
10.339,0.543716,1.31942
10.34,0.543542,1.31882
10.341,0.543369,1.31821
10.342,0.543196,1.31761
10.343,0.543023,1.31701
10.344,0.542851,1.31641
10.345,0.542679,1.31581
10.346,0.542508,1.31521
10.347,0.542337,1.3146
10.348,0.542166,1.314
10.349,0.541996,1.3134
10.35,0.541826,1.3128
10.351,0.541657,1.3122
10.352,0.541488,1.3116
10.353,0.541319,1.31099
10.354,0.541151,1.31039
10.355,0.540983,1.30979
10.356,0.540815,1.30919
10.357,0.540648,1.30859
10.358,0.540481,1.30799
10.359,0.540315,1.30739
10.36,0.540149,1.30679
10.361,0.539983,1.30619
10.362,0.539818,1.30558
10.363,0.539653,1.30498
10.364,0.539488,1.30438
10.365,0.539324,1.30378
10.366,0.53916,1.30318
10.367,0.538996,1.30258
10.368,0.538833,1.30198
10.369,0.538671,1.30138
10.37,0.538508,1.30078
10.371,0.538346,1.30018
10.372,0.538185,1.29958
10.373,0.538023,1.29898
10.374,0.537863,1.29838
10.375,0.537702,1.29778
10.376,0.537542,1.29718
10.377,0.537382,1.29658
10.378,0.537223,1.29598
10.379,0.537064,1.29538
10.38,0.536905,1.29478
10.381,0.536747,1.29418
10.382,0.536589,1.29358
10.383,0.536432,1.29298
10.384,0.536274,1.29238
10.385,0.536118,1.29178
10.386,0.535961,1.29118
10.387,0.535805,1.29058
10.388,0.535649,1.28999
10.389,0.535494,1.28939
10.39,0.535339,1.28879
10.391,0.535185,1.28819
10.392,0.53503,1.28759
10.393,0.534876,1.28699
10.394,0.534723,1.28639
10.395,0.53457,1.28579
10.396,0.534417,1.2852
10.397,0.534265,1.2846
10.398,0.534113,1.284
10.399,0.533961,1.2834
10.4,0.53381,1.2828
10.401,0.533659,1.2822
10.402,0.533508,1.28161
10.403,0.533358,1.28101
10.404,0.533208,1.28041
10.405,0.533058,1.27981
10.406,0.532909,1.27922
10.407,0.53276,1.27862
10.408,0.532612,1.27802
10.409,0.532464,1.27742
10.41,0.532316,1.27683
10.411,0.532169,1.27623
10.412,0.532022,1.27563
10.413,0.531875,1.27503
10.414,0.531729,1.27444
10.415,0.531583,1.27384
10.416,0.531437,1.27324
10.417,0.531292,1.27265
10.418,0.531147,1.27205
10.419,0.531003,1.27146
10.42,0.530859,1.27086
10.421,0.530715,1.27026
10.422,0.530571,1.26967
10.423,0.530428,1.26907
10.424,0.530286,1.26847
10.425,0.530143,1.26788
10.426,0.530001,1.26728
10.427,0.52986,1.26669
10.428,0.529718,1.26609
10.429,0.529577,1.2655
10.43,0.529437,1.2649
10.431,0.529296,1.26431
10.432,0.529157,1.26371
10.433,0.529017,1.26312
10.434,0.528878,1.26252
10.435,0.528739,1.26193
10.436,0.528601,1.26133
10.437,0.528462,1.26074
10.438,0.528325,1.26014
10.439,0.528187,1.25955
10.44,0.52805,1.25895
10.441,0.527913,1.25836
10.442,0.527777,1.25777
10.443,0.527641,1.25717
10.444,0.527505,1.25658
10.445,0.52737,1.25598
10.446,0.527235,1.25539
10.447,0.5271,1.2548
10.448,0.526966,1.2542
10.449,0.526832,1.25361
10.45,0.526698,1.25302
10.451,0.526565,1.25242
10.452,0.526432,1.25183
10.453,0.5263,1.25124
10.454,0.526167,1.25065
10.455,0.526035,1.25005
10.456,0.525904,1.24946
10.457,0.525773,1.24887
10.458,0.525642,1.24828
10.459,0.525511,1.24768
10.46,0.525381,1.24709
10.461,0.525251,1.2465
10.462,0.525122,1.24591
10.463,0.524993,1.24532
10.464,0.524864,1.24472
10.465,0.524736,1.24413
10.466,0.524607,1.24354
10.467,0.52448,1.24295
10.468,0.524352,1.24236
10.469,0.524225,1.24177
10.47,0.524098,1.24118
10.471,0.523972,1.24059
10.472,0.523846,1.24
10.473,0.52372,1.23941
10.474,0.523595,1.23882
10.475,0.52347,1.23823
10.476,0.523345,1.23764
10.477,0.523221,1.23705
10.478,0.523097,1.23646
10.479,0.522973,1.23587
10.48,0.52285,1.23528
10.481,0.522727,1.23469
10.482,0.522604,1.2341
10.483,0.522482,1.23351
10.484,0.52236,1.23292
10.485,0.522238,1.23233
10.486,0.522117,1.23174
10.487,0.521996,1.23115
10.488,0.521875,1.23057
10.489,0.521755,1.22998
10.49,0.521635,1.22939
10.491,0.521515,1.2288
10.492,0.521396,1.22821
10.493,0.521277,1.22762
10.494,0.521158,1.22704
10.495,0.52104,1.22645
10.496,0.520922,1.22586
10.497,0.520804,1.22527
10.498,0.520687,1.22469
10.499,0.52057,1.2241
10.5,0.520453,1.22351
10.501,0.520337,1.22293
10.502,0.520221,1.22234
10.503,0.520105,1.22175
10.504,0.51999,1.22117
10.505,0.519875,1.22058
10.506,0.51976,1.22
10.507,0.519646,1.21941
10.508,0.519532,1.21882
10.509,0.519418,1.21824
10.51,0.519305,1.21765
10.511,0.519192,1.21707
10.512,0.519079,1.21648
10.513,0.518967,1.2159
10.514,0.518855,1.21531
10.515,0.518743,1.21473
10.516,0.518631,1.21414
10.517,0.51852,1.21356
10.518,0.51841,1.21297
10.519,0.518299,1.21239
10.52,0.518189,1.21181
10.521,0.518079,1.21122
10.522,0.51797,1.21064
10.523,0.517861,1.21005
10.524,0.517752,1.20947
10.525,0.517644,1.20889
10.526,0.517536,1.20831
10.527,0.517428,1.20772
10.528,0.51732,1.20714
10.529,0.517213,1.20656
10.53,0.517106,1.20597
10.531,0.517,1.20539
10.532,0.516894,1.20481
10.533,0.516788,1.20423
10.534,0.516682,1.20365
10.535,0.516577,1.20306
10.536,0.516472,1.20248
10.537,0.516367,1.2019
10.538,0.516263,1.20132
10.539,0.516159,1.20074
10.54,0.516056,1.20016
10.541,0.515952,1.19958
10.542,0.515849,1.199
10.543,0.515747,1.19842
10.544,0.515644,1.19784
10.545,0.515542,1.19726
10.546,0.515441,1.19668
10.547,0.515339,1.1961
10.548,0.515238,1.19552
10.549,0.515138,1.19494
10.55,0.515037,1.19436
10.551,0.514937,1.19378
10.552,0.514837,1.1932
10.553,0.514738,1.19262
10.554,0.514639,1.19204
10.555,0.51454,1.19146
10.556,0.514441,1.19088
10.557,0.514343,1.19031
10.558,0.514245,1.18973
10.559,0.514148,1.18915
10.56,0.51405,1.18857
10.561,0.513953,1.18799
10.562,0.513857,1.18742
10.563,0.51376,1.18684
10.564,0.513665,1.18626
10.565,0.513569,1.18569
10.566,0.513473,1.18511
10.567,0.513378,1.18453
10.568,0.513284,1.18396
10.569,0.513189,1.18338
10.57,0.513095,1.1828
10.571,0.513001,1.18223
10.572,0.512908,1.18165
10.573,0.512815,1.18108
10.574,0.512722,1.1805
10.575,0.512629,1.17993
10.576,0.512537,1.17935
10.577,0.512445,1.17878
10.578,0.512354,1.1782
10.579,0.512262,1.17763
10.58,0.512171,1.17705
10.581,0.512081,1.17648
10.582,0.51199,1.1759
10.583,0.5119,1.17533
10.584,0.51181,1.17476
10.585,0.511721,1.17418
10.586,0.511632,1.17361
10.587,0.511543,1.17304
10.588,0.511454,1.17246
10.589,0.511366,1.17189
10.59,0.511278,1.17132
10.591,0.511191,1.17075
10.592,0.511103,1.17017
10.593,0.511016,1.1696
10.594,0.51093,1.16903
10.595,0.510843,1.16846
10.596,0.510757,1.16789
10.597,0.510672,1.16731
10.598,0.510586,1.16674
10.599,0.510501,1.16617
10.6,0.510416,1.1656
10.601,0.510332,1.16503
10.602,0.510248,1.16446
10.603,0.510164,1.16389
10.604,0.51008,1.16332
10.605,0.509997,1.16275
10.606,0.509914,1.16218
10.607,0.509831,1.16161
10.608,0.509749,1.16104
10.609,0.509666,1.16047
10.61,0.509585,1.1599
10.611,0.509503,1.15933
10.612,0.509422,1.15877
10.613,0.509341,1.1582
10.614,0.509261,1.15763
10.615,0.50918,1.15706
10.616,0.5091,1.15649
10.617,0.509021,1.15592
10.618,0.508941,1.15536
10.619,0.508862,1.15479
10.62,0.508783,1.15422
10.621,0.508705,1.15366
10.622,0.508627,1.15309
10.623,0.508549,1.15252
10.624,0.508471,1.15196
10.625,0.508394,1.15139
10.626,0.508317,1.15082
10.627,0.508241,1.15026
10.628,0.508164,1.14969
10.629,0.508088,1.14913
10.63,0.508012,1.14856
10.631,0.507937,1.148
10.632,0.507862,1.14743
10.633,0.507787,1.14687
10.634,0.507712,1.1463
10.635,0.507638,1.14574
10.636,0.507564,1.14517
10.637,0.50749,1.14461
10.638,0.507417,1.14405
10.639,0.507344,1.14348
10.64,0.507271,1.14292
10.641,0.507198,1.14236
10.642,0.507126,1.14179
10.643,0.507054,1.14123
10.644,0.506983,1.14067
10.645,0.506911,1.14011
10.646,0.50684,1.13954
10.647,0.50677,1.13898
10.648,0.506699,1.13842
10.649,0.506629,1.13786
10.65,0.506559,1.1373
10.651,0.50649,1.13674
10.652,0.50642,1.13617
10.653,0.506352,1.13561
10.654,0.506283,1.13505
10.655,0.506214,1.13449
10.656,0.506146,1.13393
10.657,0.506079,1.13337
10.658,0.506011,1.13281
10.659,0.505944,1.13225
10.66,0.505877,1.13169
10.661,0.50581,1.13113
10.662,0.505744,1.13058
10.663,0.505678,1.13002
10.664,0.505612,1.12946
10.665,0.505547,1.1289
10.666,0.505482,1.12834
10.667,0.505417,1.12778
10.668,0.505352,1.12723
10.669,0.505288,1.12667
10.67,0.505224,1.12611
10.671,0.50516,1.12555
10.672,0.505097,1.125
10.673,0.505034,1.12444
10.674,0.504971,1.12388
10.675,0.504908,1.12333
10.676,0.504846,1.12277
10.677,0.504784,1.12222
10.678,0.504722,1.12166
10.679,0.504661,1.1211
10.68,0.5046,1.12055
10.681,0.504539,1.11999
10.682,0.504478,1.11944
10.683,0.504418,1.11888
10.684,0.504358,1.11833
10.685,0.504298,1.11777
10.686,0.504239,1.11722
10.687,0.50418,1.11667
10.688,0.504121,1.11611
10.689,0.504063,1.11556
10.69,0.504004,1.11501
10.691,0.503946,1.11445
10.692,0.503889,1.1139
10.693,0.503831,1.11335
10.694,0.503774,1.1128
10.695,0.503717,1.11224
10.696,0.503661,1.11169
10.697,0.503605,1.11114
10.698,0.503549,1.11059
10.699,0.503493,1.11004
10.7,0.503438,1.10949
10.701,0.503382,1.10893
10.702,0.503328,1.10838
10.703,0.503273,1.10783
10.704,0.503219,1.10728
10.705,0.503165,1.10673
10.706,0.503111,1.10618
10.707,0.503058,1.10563
10.708,0.503005,1.10508
10.709,0.502952,1.10454
10.71,0.502899,1.10399
10.711,0.502847,1.10344
10.712,0.502795,1.10289
10.713,0.502743,1.10234
10.714,0.502692,1.10179
10.715,0.50264,1.10124
10.716,0.50259,1.1007
10.717,0.502539,1.10015
10.718,0.502489,1.0996
10.719,0.502439,1.09905
10.72,0.502389,1.09851
10.721,0.502339,1.09796
10.722,0.50229,1.09741
10.723,0.502241,1.09687
10.724,0.502192,1.09632
10.725,0.502144,1.09578
10.726,0.502096,1.09523
10.727,0.502048,1.09469
10.728,0.502001,1.09414
10.729,0.501953,1.0936
10.73,0.501906,1.09305
10.731,0.50186,1.09251
10.732,0.501813,1.09196
10.733,0.501767,1.09142
10.734,0.501721,1.09087
10.735,0.501676,1.09033
10.736,0.50163,1.08979
10.737,0.501585,1.08924
10.738,0.501541,1.0887
10.739,0.501496,1.08816
10.74,0.501452,1.08762
10.741,0.501408,1.08707
10.742,0.501364,1.08653
10.743,0.501321,1.08599
10.744,0.501278,1.08545
10.745,0.501235,1.08491
10.746,0.501192,1.08437
10.747,0.50115,1.08383
10.748,0.501108,1.08329
10.749,0.501066,1.08274
10.75,0.501025,1.0822
10.751,0.500984,1.08166
10.752,0.500943,1.08112
10.753,0.500902,1.08059
10.754,0.500862,1.08005
10.755,0.500822,1.07951
10.756,0.500782,1.07897
10.757,0.500742,1.07843
10.758,0.500703,1.07789
10.759,0.500664,1.07735
10.76,0.500625,1.07681
